"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.880405613123709;0.0027428919059136318;0.00013496371812821053;0.0004900539262451438;0.009109857865717295;3.3620606989590304e-05;2.268035272653768e-05;0.000909165834480935;0.8938488473339103;0.8938488473339103;-0.006026808172692265;0.9849602824344419;0.0020582993572694406;0.015039717565558108;0.0060268081726921885
"1.1.2. Formação Savânica";0.000545901351325926;0.000989001127268974;0.0;3.992263806877776e-05;0.0006550813363497366;0.0;0.0;0.0;0.0022299064530134144;0.0022299064530134144;0.009128782478913414;0.4435168685809549;0.03444976734789813;0.556483131419045;0.009128782478913414
"1.2. Floresta Plantada";3.12280782678225e-05;0.0;1.5614039133911254e-05;4.6764224495154686e-05;2.0330278905742346e-05;0.0;0.0;0.0;0.00011393662080263079;0.00011393662080263079;0.0001359421546103444;0.13704144483062222;0.09739939209483349;0.8629585551693778;0.0001359421546103444
"2.2. Formação Campestre (Campo)";0.0014829500350413592;0.006772121607364034;3.08332476811928e-05;0.027198382650198076;0.0016529558848232143;2.190505680915269e-05;0.0;0.0005752589054386998;0.03773440738735572;0.03773440738735572;-0.0096577112073259;0.7207846772574963;0.021690855570712927;0.2792153227425037;0.009657711207325895
"3.1. Pastagem";0.005182517200156772;0.0008288786853432877;6.846777046966059e-05;0.00027309997540616513;0.04363072547233622;4.871036986497799e-05;0.00010758686121965068;3.285758521372903e-05;0.050172843920010465;0.050172843920010465;0.005148774610063695;0.8696083790246335;0.019592909211586466;0.1303916209753665;0.005148774610063682
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00017552477449545915;0.0001625357111126921;0.0;0.0;0.00033806048560815124;0.00033806048560815124;-7.128874083173817e-05;0.48078884706179065;0.10026749494989895;0.5192111529382093;7.128874083173816e-05
"4.1. Infraestrutura Urbana";1.0290102372674316e-05;0.0;0.0;0.0;4.5188381131499965e-05;0.0;0.0004448537779530059;0.0;0.0005003322614571802;0.0005003322614571802;7.478873044201409e-05;0.8891167174737095;0.08467400054328504;0.11088328252629054;7.478873044201417e-05
"5.1. Rio, Lago e Oceano";0.000163539270344532;2.5795606036903234e-05;0.0;2.8472765616507127e-05;3.19545363149845e-05;0.0;0.0;0.014811903359557572;0.0150616655378705;0.0150616655378705;0.001267520146820437;0.9834173599403774;0.03624088969290261;0.016582640059622622;0.0012675201468204354
"total";0.8878220391612182;0.01135868893192683;0.0002498787754129752;0.028076696180029826;0.05532161853007415;0.0002667717447764131;0.0005751209918991943;0.016329185684690935;1.0;1.0;0;0.9676586292612691;0.004351358952139543;0.03234137073873089;0.015755808120849858
"adj population";0.8878220391611895;0.011358688931926828;0.0002498787754129752;0.028076696180029857;0.05532161853007422;0.0002667717447764131;0.0005751209918991943;0.016329185684690915;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.713288468656097e-18;1.7238237050180345e-17;8.783882018287211e-17;1.0634259582296821e-17;7.610805148849437e-18;9.548708371799132e-17;7.918154615778046e-17;1.5822524029183657e-17;3.1952656433781025e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9916464947811884;0.08707000721615897;0.062486456114993746;0.9687173475041386;0.7886740596466374;0.6092688386055152;0.7734959847039955;0.9070815682771088;0.9676586292612693;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0021110538144890416;0.005760572569561099;0.04346324977851736;0.03178536246379071;0.017531509706524857;0.12751059822609062;0.06920563078754012;0.0328358446829855;0.004422833095716864;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9978889461855109;0.9942394274304389;0.9565367502214827;0.9682146375362093;0.9824684902934752;0.8724894017739093;0.9307943692124598;0.9671641553170145;0.03234137073873067;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014832852075018277;0.0024818106514888807;0.00019664516333743907;0.0017566270596635;0.013084236895348489;0.00020847206732744198;0.00011095696700834856;0.000499524356625855;0.016585562617909118;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1990 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.881484401258755;0.00032587398871806886;0.00016921869396582773;1.0130836315816597e-05;0.010872652662464765;3.377179413628939e-05;0.0;0.0007616239369526343;0.8936576731713085;0.8936576731713085;-0.005212188562476406;0.9863781487274039;0.0020576884206131196;0.013621851272596075;0.005212188562476516
"1.1.2. Formação Savânica";0.00041591806366127085;0.001001242903813438;0.0;0.0;0.0005361551184380996;0.0;0.0;0.0;0.001953316085912808;0.001953316085912808;-0.0005366487949389704;0.5125862173737975;0.0420439154593458;0.4874137826262025;0.0005366487949389704
"1.2. Floresta Plantada";0.0;0.0;0.0;0.0;2.042170131403817e-05;0.0;0.0;0.0;2.042170131403817e-05;2.042170131403817e-05;0.0002634159299395707;0.0;0.0;1.0;0.00026341592993957063
"2.2. Formação Campestre (Campo)";0.0015164441213040304;1.12083382339747e-05;2.8770953689511742e-05;0.035089747834804695;0.0016725967292938208;2.2003560772459554e-05;0.0;0.0005931155178431444;0.038933887055941634;0.038933887055941634;-0.003790030082153823;0.9012649516444754;0.024563521509051688;0.0987350483555246;0.0037900300821538183
"3.1. Pastagem";0.004658810565780332;7.83420602083564e-05;8.584798359826931e-05;4.397830266730136e-05;0.04426409234094357;7.09378696185403e-05;0.00013085300730771395;0.0;0.04933286213012408;0.04933286213012408;0.008198646775360644;0.8972536850626922;0.020188452286888002;0.10274631493730779;0.00819864677536064
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00012019876609692375;0.0001798391887905187;0.0;0.0;0.00030003795488744246;0.00030003795488744246;6.514458430365513e-06;0.5993881302716664;0.11477402439273156;0.4006118697283336;6.514458430365445e-06
"4.1. Infraestrutura Urbana";1.9649575164500504e-05;0.0;0.0;0.0;4.539158693350519e-05;0.0;0.00046885146415369687;0.0;0.0005338926262517025;0.0005338926262517025;6.581184520970825e-05;0.8781755752001299;0.0803363210938771;0.1218244247998701;6.581184520970836e-05
"5.1. Rio, Lago e Oceano";0.000350261024166868;0.0;0.0;0.0;0.0;0.0;0.0;0.01491764825011938;0.015267909274286248;0.015267909274286248;0.0010044784306289106;0.9770590054031321;0.036206439527585385;0.022940994596867936;0.0010044784306289124
"total";0.888445484608832;0.0014166672909738378;0.0002838376312536088;0.035143856973787815;0.057531508905484724;0.0003065524133178079;0.0005997044714614109;0.01627238770491516;1.0;1.0;0;0.97740582324138;0.004503425774734721;0.022594176758619966;0.009538867439569252
"adj population";0.8884454846088055;0.0014166672909738376;0.00028383763125360885;0.03514385697378795;0.05753150890548482;0.0003065524133178079;0.0005997044714614109;0.01627238770491514;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.785919760022029e-18;4.245858627363664e-17;8.484602850719639e-17;9.93843873635471e-18;7.524651767726567e-18;8.804712932527153e-17;7.700112245245005e-17;1.5918737530331687e-17;3.315206143529896e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9921648728361291;0.7067593853495193;0.0;0.9984603528570162;0.7693886912241876;0.5866507030367967;0.781804182668773;0.9167461174498333;0.9774058232413801;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0021089566131168697;0.05743775031810785;0.0;0.028231711458784593;0.016970553656941514;0.11288594130441042;0.06749331680624386;0.03345205948734131;0.0045430023339054024;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9978910433868832;0.9425622496818922;1.0;0.9717682885412154;0.9830294463430584;0.8871140586955896;0.9325066831937562;0.9665479405126587;0.022594176758619855;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013922166700153893;0.0008308487743207997;4.084340262807634e-05;0.0001082182779662405;0.010137539578361027;0.00024039753219384753;0.0001300823241960113;0.0007005220483337349;0.013055309319076815;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1991 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8762082502695104;0.0028934676286705282;0.00021946646053415872;0.0005034505646320933;0.009944476788966568;3.3632340652046745e-05;2.268826821727729e-05;0.0008961999326800785;0.8907216322538631;0.8907216322538631;-0.007362100444900711;0.9837060407440327;0.002098840772512152;0.016293959255967327;0.007362100444900599
"1.1.2. Formação Savânica";0.0004710958498937652;0.0007740599415465287;0.0;3.401793981997235e-05;0.0005660769456606693;0.0;0.0;0.0;0.0018452506769209356;0.0018452506769209356;0.009471849876095353;0.4194876887069665;0.034698933034288275;0.5805123112930335;0.00947184987609535
"1.2. Floresta Plantada";0.0;0.0;0.0;4.969940680523283e-05;2.0337374215782377e-05;0.0;0.0;0.0;7.003678102101521e-05;7.003678102101521e-05;0.00023276911432883825;0.0;0.0;1.0;0.00023276911432883825
"2.2. Formação Campestre (Campo)";0.0015156790479307816;0.006575512403741731;1.9737885760437478e-05;0.02760539437379487;0.001375129280200785;2.1912701719988692e-05;0.0;0.0005277759020340034;0.037641141595182594;0.037641141595182594;-0.0091410994827934;0.7333835586253282;0.0219736128960297;0.2666164413746718;0.009141099482793395
"3.1. Pastagem";0.004958562985597425;0.001048255970299907;6.360154905525725e-05;0.00028631991243097647;0.04708383877715427;9.060053390354385e-05;0.00010762440926019289;0.00010605444918323692;0.053744858586884804;0.053744858586884804;0.005466705478141268;0.8760621948802373;0.01922585950424858;0.12393780511976271;0.005466705478141272
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00017959556573228817;0.0001556461893273215;0.0;0.0;0.0003352417550596097;0.0003352417550596097;-3.3449989456708906e-05;0.4642804393493463;0.08137673997815294;0.5357195606506537;3.3449989456708906e-05
"4.1. Infraestrutura Urbana";1.9568436397945226e-05;0.0;0.0;0.0;3.0078639826577478e-05;0.0;0.0005268176650228435;0.0;0.0005764647412473662;0.0005764647412473662;8.066560125294747e-05;0.9138766473087403;0.07981862229801893;0.0861233526912597;8.066560125294744e-05
"5.1. Rio, Lago e Oceano";0.0001863752196321211;2.580460875759147e-05;0.0;2.1159914906054544e-05;1.2030693269138923e-05;0.0;0.0;0.014820003173280732;0.015065373609845637;0.015065373609845637;0.0012846598473324126;0.9837129537627561;0.0361900896432705;0.016287046237243863;0.0012846598473324148
"total";0.8833595318089625;0.011317100553016286;0.00030280589534985346;0.0285000421123892;0.059211564065026076;0.0003017917656029008;0.0006571303425003136;0.016350033457178052;1.0;1.0;0;0.9671740103896366;0.004412424807078007;0.032825989610363426;0.016536649917150762
"adj population";0.8833595318089372;0.011317100553016289;0.00030280589534985346;0.028500042112389233;0.05921156406502622;0.0003017917656029007;0.0006571303425003137;0.016350033457178028;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.629216817052132e-18;1.73103026200812e-17;8.176205502552662e-17;1.0582869073751382e-17;7.399014121248591e-18;9.1407321366034e-17;7.265325272295041e-17;1.5838954996945277e-17;3.025829867435896e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9919044496810854;0.06839737244715231;0.0;0.9686088976617541;0.7951797849056456;0.5157403450567356;0.8016943229532761;0.9064203576155007;0.9671740103896368;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0021596508116707444;0.004734067378156971;0.0;0.0315030048252191;0.01716145833707299;0.09120449807853508;0.06775951407906548;0.0327742545161926;0.004483229557446385;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9978403491883292;0.995265932621843;1.0;0.9684969951747809;0.9828385416629271;0.908795501921465;0.9322404859209346;0.9672257454838074;0.032825989610363204;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014302563078904207;0.0021423814707488137;0.00014007356204203043;0.0017892954771886599;0.013322039619461074;0.0002922911525511586;9.929415244904535e-05;0.0004907408731298114;0.0162893396932374;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1992 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8764351814298107;0.0002899978866627667;0.0002741596138401353;1.0135266563741156e-05;0.01101390419617582;0.0;3.3978606180047224e-05;0.001106947849458738;0.889164304848692;0.889164304848692;-0.006485219582184741;0.9856841718122641;0.0021074767155259493;0.014315828187735913;0.006485219582184731
"1.1.2. Formação Savânica";0.0004083100265056089;0.0009185126057640201;0.0;0.0;0.000535109978181355;0.0;0.0;0.0;0.0018619326104509842;0.0018619326104509842;-0.0006201907979142267;0.4933114123510326;0.0405992108063157;0.5066885876489674;0.0006201907979142272
"1.2. Floresta Plantada";0.0;0.0;0.0;0.0;2.0430631790954594e-05;0.0;0.0;0.0;2.0430631790954594e-05;2.0430631790954594e-05;0.00033060827023916723;0.0;0.0;1.0;0.0003306082702391672
"2.2. Formação Campestre (Campo)";0.0014557227780483545;1.1213239677019563e-05;1.0688418045982805e-05;0.03508349374035424;0.001563586373992962;2.2013183001701667e-05;0.0;0.00034710642724618165;0.03849382416036643;0.03849382416036643;-0.003356197618925265;0.9114057775656519;0.024886968281846316;0.08859422243434811;0.0033561976189252635
"3.1. Pastagem";0.004264609051395092;2.201808043295091e-05;6.619087014400367e-05;4.3997534523195954e-05;0.05004902385640375;0.00011876270009666273;9.831319211437238e-05;8.292039177885908e-05;0.05474583567688889;0.05474583567688889;0.008633198701881782;0.9142069572523139;0.019786675654580574;0.08579304274768607;0.00863319870188179
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00016676277598924447;0.0001675412679075422;0.0;0.0;0.0003343040438967867;0.0003343040438967867;-2.598689289088008e-05;0.5011643471452264;0.08204227386325764;0.4988356528547736;2.5986892890880135e-05
"4.1. Infraestrutura Urbana";1.965816798812111e-05;0.0;0.0;0.0;3.0216566236592018e-05;0.0;0.0005639808883819915;0.0;0.0006138556226067046;0.0006138556226067046;8.241706406970647e-05;0.9187516862468038;0.08077824272000031;0.08124831375319619;8.241706406970646e-05
"5.1. Rio, Lago e Oceano";9.560381275932258e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.014669908592567876;0.014765512405327199;0.014765512405327199;0.0014413708557244561;0.99352519505352;0.036782788948880284;0.006474804946480006;0.0014413708557244557
"total";0.8826790852665073;0.001241741812536757;0.0003510389020301218;0.03513762654144117;0.06337903437877068;0.0003083171510059066;0.0006962726866764111;0.016206883261051654;0.9999999999999998;0.9999999999999998;0;0.97788764238119;0.004610848707136023;0.02211235761881003;0.01048759489191511
"adj population";0.8826790852664868;0.001241741812536757;0.00035103890203012184;0.03513762654144132;0.06337903437877088;0.00030831715100590663;0.000696272686676411;0.016206883261051633;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.679493779507432e-18;4.492858413158616e-17;7.936934148826244e-17;9.997182781036224e-18;7.227657269266959e-18;8.80471058402204e-17;7.099576638879672e-17;1.599696811420741e-17;3.2224209979288373e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9929261903437858;0.7396969293379826;0.0;0.9984594064421768;0.7896779171057884;0.5434056047836682;0.8100000174846705;0.9051653150252871;0.9778876423811903;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002168277065894408;0.0639431189039073;0.0;0.028164486629154207;0.01670336106837961;0.09156342268210833;0.06717965921163298;0.03296306604213374;0.004650804268493684;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9978317229341056;0.9360568810960928;1.0;0.9718355133708458;0.9832966389316203;0.9084365773178916;0.9328203407883671;0.9670369339578663;0.022112357618809697;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012487807673393192;0.0006464584135454738;4.086126358190919e-05;0.00010826560217386261;0.00939362364097028;0.00028155176619672873;9.974946844942627e-05;0.0001912076255186461;0.011624762726914761;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1993 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8687651370592417;0.002493562854966029;0.0005092815926677933;0.01070605510460915;0.0;3.388225692554412e-05;0.0007908121827805544;0.8832987310511909;0.8832987310511909;-0.007554020778376943;0.9835462301925271;0.002179216150637981;0.01645376980747293;0.007554020778377191
"1.1.2. Formação Savânica";0.0004518705355662765;0.0009321510976934348;4.0005938514882055e-05;0.0004890147874599933;0.0;0.0;0.0;0.0019130423592345865;0.0019130423592345865;0.009233291597449157;0.4872610860882301;0.04204106573280525;0.51273891391177;0.009233291597449159
"2.2. Formação Campestre (Campo)";0.0015802651888210863;0.006844064689679614;0.02701218303010279;0.0017245661555852847;4.136620796890764e-05;0.0;0.0003525439887127525;0.03755498926087043;0.03755498926087043;-0.009713759603590527;0.7192701572210946;0.02168647264254822;0.28072984277890545;0.009713759603590527
"3.1. Pastagem";0.004865259121416106;0.0008765553143446669;0.0002663787048514525;0.05468748241993403;9.058607148237315e-05;9.803441661905488e-05;8.376403048039882e-05;0.06096806007912808;0.06096806007912808;0.006930492208640617;0.8969857717132096;0.018681289581860005;0.10301422828679041;0.006930492208640622
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.00022928172466576556;0.0002155718019720609;0.0;0.0;0.0004448535266378265;0.0004448535266378265;-9.732944521448477e-05;0.4845905203929444;0.0634894615743633;0.5154094796070556;9.73294452144848e-05
"4.1. Infraestrutura Urbana";1.960242556535909e-05;0.0;0.0;3.013088456927722e-05;0.0;0.0005797061508309501;0.0;0.0006294394609655864;0.0006294394609655864;8.218336340996268e-05;0.920987937333412;0.07852447843434936;0.079012062666588;8.21833634099626e-05
"5.1. Rio, Lago e Oceano";6.257594220330622e-05;0.0;1.3380391142987329e-05;3.202121094519076e-05;0.0;0.0;0.01508290671770283;0.015190884261994313;0.015190884261994313;0.0011191426576822215;0.9928919513552196;0.03683939966917334;0.007108048644780429;0.0011191426576822212
"total";0.8757447102728138;0.011146333956683746;0.027841229657279906;0.0678985522877687;0.0003475240814233417;0.000711622824375549;0.016310026919676535;1.0000000000000002;1.0000000000000002;0;0.9672751382774778;0.004596015405818278;0.0327248617225222;0.017365109827182083
"adj population";0.8757447102727923;0.011146333956683742;0.027841229657279924;0.06789855228776871;0.00034752408142334164;0.0007116228243755491;0.016310026919676514;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.507933818389475e-18;1.755231634920314e-17;1.0734028489937126e-17;7.003734189406443e-18;8.193352613689018e-17;7.096355795638375e-17;1.5891609016286036e-17;2.0958670595649616e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9920301280365165;0.083628491781774;0.970222341563842;0.8054292849743938;0.6203075225439093;0.8146255726685605;0.9247628340518983;0.9672751382774775;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0022450523605139364;0.006086870694423069;0.031976943275081327;0.016507340955662853;0.09272952711800105;0.06551265972594802;0.033589678112246536;0.004671735598899264;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.997754947639486;0.993913129305577;0.9680230567249186;0.9834926590443371;0.9072704728819989;0.934487340274052;0.9664103218877534;0.032724861722522536;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.01395914642714402;0.0019617825230823036;0.0016580932543542315;0.012561155318388098;0.0002639045589025616;9.946662026927267e-05;0.00021595508858296766;0.015359751895361727;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1994 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8656816644341973;0.00018864959358008302;2.1143633000879e-05;0.01118251266579425;1.9470035506295063e-05;5.6769103011944174e-05;0.0006598888268189248;0.8778100982919096;0.8778100982919096;-0.004824499428267171;0.9861833056132381;0.0022301484154154173;0.013816694386761919;0.004824499428267126
"1.1.2. Formação Savânica";0.0003748696176481558;0.0008996190951348604;0.0;0.0005199298000701839;0.0;0.0;0.0;0.0017944185128532001;0.0017944185128532001;-0.0006949369417796054;0.5013429635790084;0.04237776841257091;0.4986570364209916;0.0006949369417796056
"2.2. Formação Campestre (Campo)";0.0015536022817590474;1.1212882358651051e-05;0.035657623999054235;0.0016756879806332206;0.0;0.0;0.00044536861210251843;0.03934349575590767;0.03934349575590767;-0.0036317406807491754;0.9063156009389437;0.024450091652142993;0.0936843990610563;0.0036317406807491667
"3.1. Pastagem";0.005158919705440962;0.0;3.298744310338365e-05;0.05899260504470938;9.853110269742987e-05;7.551847970420406e-05;0.0001449841321929935;0.06450354590784835;0.06450354590784835;0.008188648309673889;0.9145637532700596;0.018623415026831246;0.08543624672994043;0.008188648309673904
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.00029124312295237116;0.00029986253109584907;0.0;0.0;0.0005911056540482203;0.0005911056540482203;-0.00017324198474864618;0.5072909200617921;0.06324248024331039;0.4927090799382079;0.00017324198474864626
"4.1. Infraestrutura Urbana";1.965754156572082e-05;0.0;0.0;3.0215603362840926e-05;0.0;0.0006151609983715967;0.0;0.0006650341433001584;0.0006650341433001584;8.241443778758646e-05;0.9250066399883294;0.07724289239906965;0.07499336001167056;8.241443778758651e-05
"5.1. Rio, Lago e Oceano";0.00019688528303131645;0.0;0.0;0.0;0.0;0.0;0.015095416451131065;0.015292301734162381;0.015292301734162381;0.0010533562880831204;0.9871252028338232;0.03646932749791002;0.012874797166176788;0.0010533562880831217
"total";0.8729855988636425;0.0010994815710735945;0.0357117550751585;0.07269219421752225;0.000417863669299574;0.0007474485810877449;0.016345658022245503;1.0;1.0;0;0.9772419525536937;0.00484337074376656;0.022758047446306273;0.009324419035544578
"adj population";0.8729855988636125;0.0010994815710735947;0.03571175507515863;0.07269219421752236;0.000417863669299574;0.0007474485810877448;0.016345658022245482;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.492133256947501e-18;4.962210401412895e-17;9.840769390590499e-18;6.814769227455912e-18;7.702550964107779e-17;6.930811015652214e-17;1.5943265238990262e-17;2.34046660925713e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9916333849734144;0.8182211678695284;0.9984842224642743;0.8115397489334474;0.7176085243267994;0.8230144707430805;0.9235123132141312;0.977241952553694;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0022765562408266857;0.07251258428903164;0.02788533279156255;0.01619195571039726;0.1003129004417138;0.06505974239616716;0.03353274113874753;0.004878650675443899;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9977234437591733;0.9274874157109684;0.9721146672084374;0.9838080442896028;0.8996870995582862;0.9349402576038328;0.9664672588612525;0.02275804744630605;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014607868858890427;0.0003997249518774681;0.0001082621522085353;0.011021881726277938;0.0002360022764074499;9.97462898571235e-05;0.0003937705660626324;0.013433628410790788;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1995 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8585430219166731;0.002555189168223996;0.00022400692441040864;0.0006062965361252466;0.010733528596749095;2.191878326264727e-05;3.386497565647801e-05;0.0009943815122775753;0.8737122084133785;0.8737122084133785;-0.00821866815456729;0.9826382344774002;0.0022837096418761907;0.017361765522599826;0.008218668154567288
"1.1.2. Formação Savânica";0.00024523422868038755;0.0008139074491661149;0.0;3.99855339299916e-05;0.0005931023858920478;2.1944448042195154e-05;0.0;0.0;0.001714174045710737;0.001714174045710737;0.009231373674756736;0.47481027448916335;0.04084471796995157;0.5251897255108366;0.009231373674756738
"1.2. Floresta Plantada";0.0;0.0;3.367324214468054e-05;0.0;0.0;0.0;0.0;0.0;3.367324214468054e-05;3.367324214468054e-05;0.0002906647000697261;1.0;0.49620634732938157;0.0;0.0002906647000697261
"2.2. Formação Campestre (Campo)";0.0015406293908761758;0.006773448497750281;1.0652674068367713e-05;0.027282546402446754;0.002228455131928725;7.182617624003986e-05;0.0;0.0005094793248084735;0.03841703759811881;0.03841703759811881;-0.010171035482003671;0.7101678866509664;0.0212346464695361;0.2898321133490336;0.010171035482003668
"3.1. Pastagem";0.004916905721753925;0.0008030026053270819;5.60051015909497e-05;0.0003038000769901499;0.06349042482729031;0.0002109098618587832;9.798441525299904e-05;0.0001061844733731129;0.06998521708343731;0.06998521708343731;0.007364772348125987;0.9071976550647287;0.017789776126119504;0.09280234493527129;0.007364772348125978
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00027436297305707784;0.00028490766966956155;0.0;0.0;0.0005592706427266394;0.0005592706427266394;5.2236296346587616e-05;0.509427185880055;0.06723572601921209;0.490572814119945;5.223629634658756e-05
