"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Caatinga  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5389225744142796;0.012325056541547827;0.07992911581888598;0.00030740700094255495;0.0014358426130028433;0.6329199963886588;0.6329199963886588;-0.0303870443449413;0.8514860922222185;0.009632149866485726;0.1485139077777815;0.03038704434494144
"2. Formação Natural não Florestal";0.01981093828534089;0.005473871381955932;0.0058480146835384415;9.688626417795265e-05;0.00016994438405448903;0.0313996549990677;0.0313996549990677;0.00574428300374958;0.1743290294787779;0.011231506694043138;0.8256709705212221;0.005744283003749594
"3. Agropecuária";0.0437387165253228;0.019205274926659886;0.261019147896841;0.0004700983884041008;0.00037450364791708597;0.3248077413851449;0.3248077413851449;0.022067597400382083;0.8036112279335552;0.01596556545088445;0.19638877206644478;0.022067597400382166
"4. Área não Vegetada";6.072281877407092e-05;0.0;7.90603862616607e-05;0.0015747265612567386;0.0;0.0017145097662924701;0.0017145097662924701;0.0007346084484888767;0.9184704527300507;0.05220604152695999;0.08152954726994932;0.0007346084484888768
"5. Corpo D'água";0.0;0.00013973515265364633;0.0;0.0;0.009018362308182266;0.009158097460835913;0.009158097460835913;0.0018405554923207716;0.9847419015520182;0.07006364484775682;0.01525809844798176;0.0018405554923207716
"total";0.6025329520437174;0.037143938002817296;0.34687533878552707;0.002449118214781347;0.010998652953156685;1.0;1.0;0;0.8160086825625156;0.012365942404096915;0.18399131743748443;0.030387044344941425
"adj population";0.6025329520437179;0.037143938002817296;0.34687533878552673;0.002449118214781347;0.01099865295315668;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.702786133080742e-17;1.511507449197965e-16;6.913178144938739e-17;6.116422063744427e-16;3.2814336859137045e-16;1.2270959626658045e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8944283836864371;0.14736917182935072;0.7524868986383291;0.6429769505419024;0.8199515292092143;0.8160086825625156;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010516595845311918;0.009407915796759857;0.01472850611238376;0.036453572071125234;0.054393395963897716;0.01248253132125866;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.989483404154688;0.9905920842032402;0.9852714938876163;0.9635464279288748;0.9456066040361023;0.18399131743748443;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.12722075525887555;0.051851567234223545;0.1275771869766078;0.0002795664100714631;0.00027947030530729375;0.15360427309254285;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1994 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.537197718207869;0.012993434722873632;0.0840817783439742;0.0002552504280407875;0.0019063183156580068;0.6364345000184156;0.6364345000184156;-0.03713174376000501;0.8440738492214439;0.009531054675136735;0.1559261507785561;0.037131743760005165
"2. Formação Natural não Florestal";0.017862960492869957;0.004602905437611012;0.00611323708769417;9.7044687330963e-05;7.91896615080133e-05;0.028755337367014112;0.028755337367014112;0.008952802820847136;0.16007134184734353;0.011261688974508778;0.8399286581526565;0.008952802820847136
"3. Agropecuária";0.044132480340001994;0.019492426364037824;0.2589977770565446;0.0006196687845149246;0.0005219015311784284;0.32376425407627774;0.32376425407627774;0.02548133151960702;0.7999579131905199;0.015905494790521644;0.2000420868094801;0.025481331519607242
"4. Área não Vegetada";6.0822109426791265e-05;0.0;5.279310767200887e-05;0.001630266426987643;0.0;0.0017438816440864431;0.0017438816440864431;0.0008583486827878751;0.9348492384881321;0.055037427691824514;0.06515076151186794;0.000858348682787875
"5. Corpo D'água";4.877510824270389e-05;0.0006193736633387764;0.0;0.0;0.00863387812262467;0.00930202689420615;0.00930202689420615;0.001839260736762968;0.9281717007292634;0.066985986096379;0.07182829927073664;0.0018392607367629689
"total";0.5993027562584105;0.03770814018786125;0.349245585595885;0.002602230326874318;0.011141287630969119;0.9999999999999999;0.9999999999999999;0;0.8110625452516368;0.01225844054326352;0.1889374547483632;0.03713174376000519
"adj population";0.5993027562584108;0.03770814018786127;0.3492455855958844;0.002602230326874318;0.011141287630969117;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.716020023561694e-17;1.5080711617821743e-16;6.927126248476415e-17;6.01386558828883e-16;3.2353698048953693e-16;1.2121621182170185e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8963711790042851;0.1220666257916572;0.7415921281142063;0.6264881360236262;0.7749443698612829;0.8110625452516368;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010595913586032932;0.008406297262852212;0.01450585697779422;0.03612927108031581;0.052221531991897614;0.012409084360958486;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.989404086413967;0.9915937027371478;0.9854941430222057;0.9638707289196842;0.9477784680081024;0.1889374547483632;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.12421007610108292;0.0483048638588062;0.1295329540394663;0.00022723043419760032;0.0013362975431629592;0.15180571098835796;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1995 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5355459603735124;0.01340717015322458;0.08754139673700134;0.00015148344842753154;0.0023545059888756105;0.6390005167010415;0.6390005167010415;-0.042999421037832296;0.8380994167866528;0.009437847874133175;0.16190058321334722;0.0429994210378325
"2. Formação Natural não Florestal";0.017931292319180885;0.004843555520588021;0.006289757526878907;9.71555506498961e-05;7.928012734330448e-05;0.02924104104464101;0.02924104104464101;0.008868534102435252;0.16564237617920563;0.011510572558047607;0.8343576238207944;0.008868534102435252
"3. Agropecuária";0.0424141205495854;0.01985884947326366;0.2580070475622093;0.0006811344250825851;0.0005803613789124515;0.3215415133890534;0.3215415133890534;0.030499891176560462;0.8024066467897416;0.01595164234968316;0.1975933532102584;0.03049989117656071
"4. Área não Vegetada";6.0891592271252086e-05;0.0;5.285341822886966e-05;0.0018444581465560095;0.0;0.001958203157056131;0.001958203157056131;0.000816028413659891;0.9419135802685966;0.05168545480088947;0.05808641973140338;0.0008160284136598914
"5. Corpo D'água";4.883082865903813e-05;0.0;0.0001503493212956367;0.0;0.008059545558253169;0.008258725708207845;0.008258725708207845;0.002814967345176692;0.9758824597169122;0.07273936236303598;0.02411754028308777;0.002814967345176691
"total";0.596001095663209;0.03810957514707626;0.3520414045656141;0.0027742315707160225;0.011073693053384535;1.0;1.0;0;0.808300567161119;0.012198431077603386;0.19169943283888102;0.042999421037832525
"adj population";0.59600109566321;0.03810957514707628;0.3520414045656131;0.0027742315707160216;0.011073693053384537;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.718274132737249e-17;1.5004838257397648e-16;6.927861008418167e-17;5.804139033171748e-16;3.252946553520752e-16;1.1922182926547806e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8985653957189049;0.1270955003275499;0.7328883597671292;0.664853707969288;0.7278100918455447;0.8083005671611188;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010657273471536851;0.008678914631728598;0.014292046270381654;0.036573680001055243;0.04938458755274982;0.012362222080156578;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9893427265284631;0.9913210853682713;0.9857079537296184;0.9634263199989448;0.9506154124472502;0.19169943283888125;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.12091027057939319;0.04879497104810598;0.12706893165368816;0.0002274900210002431;0.0003983602999093512;0.14870001180104847;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1996 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5305394591466809;0.012819534620454863;0.08968881174414513;0.0001511520146645232;0.003103255102373692;0.6363022126283191;0.6363022126283191;-0.044421843889803414;0.8337853438466408;0.009436428888342268;0.16621465615335917;0.044421843889803636
"2. Formação Natural não Florestal";0.01801535231819227;0.0044855382241756805;0.0070853824739358605;9.694298201561097e-05;7.910666871657048e-05;0.029762322667035993;0.029762322667035993;0.008237995230248662;0.15071196809326134;0.010416199778831523;0.8492880319067386;0.008237995230248655
"3. Agropecuária";0.04308340072333231;0.020599794033628174;0.25839620589588347;0.0007325536068365077;0.0007941409174514237;0.3236060951771319;0.3236060951771319;0.03180841672883904;0.7984899226154726;0.01581941973189216;0.20151007738452742;0.03180841672883922
"4. Área não Vegetada";0.0001326741933288519;0.0;5.273777914438032e-05;0.0018404226185127137;0.0;0.0020258345909859457;0.0020258345909859457;0.0007952366310434099;0.9084762530473948;0.04976980440431615;0.09152374695260523;0.0007952366310434097
"5. Corpo D'água";0.00010948235698117365;9.545101902593331e-05;0.00019137401286231079;0.0;0.007907227547656279;0.008303534936525697;0.008303534936525697;0.0035801952996722683;0.9522724487945325;0.07136498681337933;0.047727551205467456;0.003580195299672269
"total";0.5918803687385155;0.03800031789728465;0.3554145119059711;0.0028210712220293555;0.011883730236197966;0.9999999999999999;0.9999999999999999;0;0.8031688534329093;0.01212709857974802;0.19683114656709066;0.044421843889803594
"adj population";0.5918803687385177;0.03800031789728466;0.3554145119059703;0.0028210712220293555;0.011883730236197966;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.687405643092769e-17;1.497963907953482e-16;6.891334267579735e-17;5.691639884481994e-16;3.129867461785189e-16;1.1677345245287916e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.896362655645141;0.11803949209846472;0.7270277302696211;0.6523843156248972;0.6653826189667941;0.803168853432909;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010705140176949247;0.00800978213887112;0.01412230424646248;0.03611304360555948;0.04461047328066844;0.012291824751871515;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9892948598230508;0.9919902178611288;0.9858776957535376;0.9638869563944406;0.9553895267193315;0.196831146567091;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.12268181918366916;0.05055356888572063;0.13041977856249687;0.0003708239449464641;0.0007926147777388357;0.15240930267728597;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1997 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.530108543674878;0.01213870044623429;0.09140803355339493;6.060525251312313e-05;0.0025471013394166245;0.636262984266437;0.636262984266437;-0.04554861895043894;0.8331594903105254;0.009451851750759717;0.16684050968947461;0.04554861895043927
"2. Formação Natural não Florestal";0.017973718518280068;0.004673781090946179;0.005947346012719942;9.69117223299786e-05;7.908116042763516e-05;0.028770838504703803;0.028770838504703803;0.008640367093858084;0.16244855325235133;0.011374701732754669;0.8375514467476487;0.00864036709385808
"3. Agropecuária";0.04252265606892007;0.020538118808868296;0.25885354968085006;0.0008531180405283535;0.0014288341377630333;0.3241962767369298;0.3241962767369298;0.03215869023927838;0.7984470157592141;0.015812191962842007;0.20155298424078594;0.03215869023927864
"4. Área não Vegetada";6.0738774500766655e-05;0.0;0.0;0.0018661895530545278;0.0;0.0019269283275552946;0.0019269283275552946;0.0009498962408706885;0.968478965391605;0.05402542520282056;0.03152103460839495;0.0009498962408706884
"5. Corpo D'água";4.870827941885093e-05;6.060525251312313e-05;0.0001460377292435325;0.0;0.00858762090319743;0.008842972164372936;0.008842972164372936;0.0037996653764317866;0.9711238194094649;0.06796323076180184;0.028876180590535094;0.0037996653764317875
"total";0.5907143653159977;0.037411205598561884;0.35635496697620844;0.002876824568425983;0.012642637540804724;1.0000000000000002;1.0000000000000002;0;0.8040896849029264;0.012172476949836572;0.19591031509707357;0.04554861895043923
"adj population";0.5907143653159997;0.037411205598561904;0.35635496697620783;0.0028768245684259825;0.01264263754080472;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.68059872630856e-17;1.5033212616814006e-16;6.88194503177459e-17;5.59600505231118e-16;3.067925061538411e-16;1.1523505751339306e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8974024923048908;0.12492997796162549;0.7263924279695309;0.6486977251016696;0.679258649587989;0.8040896849029263;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010730175664190586;0.008573000482244441;0.014064517551648822;0.036137102307336987;0.04290398751886079;0.012317535545499081;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9892698243358095;0.9914269995177556;0.9859354824483512;0.963862897692663;0.9570960124811392;0.19591031509707368;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.12121164328223943;0.04819411482751525;0.13068545411215948;0.00012147754900153351;0.0005107025223510114;0.15036169614663336;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5283434732178887;0.012050234214593097;0.08907230542856612;6.067515789783339e-05;0.0018989845989033451;0.6314256726178491;0.6314256726178491;-0.04375014129182495;0.836746898534252;0.009536532079777262;0.163253101465748;0.043750141291825195
"2. Formação Natural não Florestal";0.018282327898233117;0.004584436787923924;0.0063797747394283445;9.70235055657789e-05;0.0;0.029343562931151167;0.029343562931151167;0.008695068703609029;0.15623313360686264;0.01090923985621304;0.8437668663931374;0.008695068703609012
"3. Agropecuária";0.04094015691381545;0.021258266230657376;0.2643803675795902;0.0008541020731386208;0.0006530601469890934;0.32808595294419074;0.32808595294419074;0.03179182159977981;0.8058265378541298;0.01577452890374497;0.19417346214587017;0.03179182159978006
"4. Área não Vegetada";6.080883389697801e-05;0.0;0.0;0.001868342117283516;0.0;0.001929150951180494;0.001929150951180494;0.0009509919027052552;0.968478965391605;0.05410245360735462;0.03152103460839495;0.0009509919027052549
"5. Corpo D'água";4.876446218965306e-05;0.00014569440158578224;4.532679638612364e-05;0.0;0.008975874895464928;0.009215660555626486;0.009215660555626486;0.0023122590857308795;0.9739806323470581;0.06702008947852159;0.026019367652941883;0.0023122590857308813
"total";0.5876755313260239;0.03803863163476018;0.3598777745439708;0.002880142853885749;0.011527919641357368;1.0000000000000002;1.0000000000000002;0;0.8081524945981517;0.012239134691677308;0.19184750540184825;0.043750141291825195
"adj population";0.5876755313260262;0.0380386316347602;0.3598777745439707;0.002880142853885749;0.01152791964135736;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.685349972386366e-17;1.494183710274713e-16;6.87846536629813e-17;5.60251093650494e-16;3.246037698313965e-16;1.1699113878962066e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8990394274638949;0.12052054952824869;0.734639331130152;0.6486977251016696;0.7786205295240982;0.8081524945981514;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01078587958410236;0.00819976053849234;0.014087491719935206;0.036199224767209257;0.04992199377099092;0.012400036026157527;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9892141204158976;0.9918002394615076;0.9859125082800648;0.9638007752327907;0.9500780062290091;0.19184750540184858;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.11866411621627049;0.049518252286454484;0.12741117072920105;0.00012161766779395606;0.0004795713203231168;0.14809736411002153;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.527510525760579;0.012832453042868364;0.0863010782999118;6.0590854054386275e-05;0.0018100735016662575;0.6285147214590798;0.6285147214590798;-0.041313759721422816;0.8392970088846576;0.009568870393260097;0.16070299111534236;0.04131375972142304
"2. Formação Natural não Florestal";0.01843226740157002;0.00440130293720884;0.006378188521256434;9.68886982623075e-05;0.0;0.029308647558297603;0.029308647558297603;0.008921735519951086;0.15017079612610026;0.011017007326932433;0.8498292038738997;0.008921735519951075
"3. Agropecuária";0.04114874752377158;0.02094474071631468;0.26780124210110323;0.0010251580794165091;0.0004064714519284575;0.33132635987253445;0.33132635987253445;0.029154149049736816;0.8082702571691844;0.015661471326959324;0.19172974283081556;0.02915414904973701
"4. Área não Vegetada";6.0724344320178154e-05;0.0;0.0;0.0019376217453319253;0.0;0.0019983460896521037;0.0019983460896521037;0.001121913287413025;0.9696126989040471;0.053946150733990034;0.03038730109595289;0.0011219132874130248
"5. Corpo D'água";4.8696707416057884e-05;5.188638185679485e-05;0.0;0.0;0.00875134193116115;0.008851925020434002;0.008851925020434002;0.0021159618643218627;0.9886371507846412;0.06857306753586255;0.011362849215358795;0.002115961864321862
"total";0.5872009617376568;0.03823038307824868;0.36048050892227146;0.0031202593770651285;0.010967886884755864;1.0000000000000002;1.0000000000000002;0;0.8104020344753846;0.01224093451141932;0.18959796552461539;0.041313759721423
"adj population";0.5872009617376592;0.038230383078248706;0.36048050892227124;0.003120259377065128;0.01096788688475586;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.671494527282162e-17;1.4907962200627466e-16;6.863701627712801e-17;5.344119498025804e-16;3.2771844890405843e-16;1.1465619822628632e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8983475166654351;0.11512578694805115;0.7429007546115285;0.6209809862519906;0.7979059250988934;0.8104020344753844;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010758096945589164;0.008225128851702308;0.014148838041318673;0.035845167789735344;0.05166772592346018;0.012410527032018264;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9892419030544108;0.9917748711482977;0.9858511619586813;0.9641548322102647;0.9483322740765399;0.1895979655246156;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.11938087195415559;0.04981468924217752;0.12705023554286243;0.00012144868864035667;0.00020116617854570515;0.1482842058031908;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5266676983442616;0.012782294037580263;0.08366444160621693;0.0;0.001729583084190044;0.6248440170722488;0.6248440170722488;-0.03829564680614199;0.8428786768448248;0.009671424032927286;0.15712132315517524;0.03829564680614217
"2. Formação Natural não Florestal";0.018698062585242755;0.004603938837838086;0.006500025837544363;9.694319670633405e-05;0.0;0.029898970457331538;0.029898970457331538;0.008247528339656345;0.1539831896355197;0.010925177287220698;0.8460168103644803;0.008247528339656349
"3. Agropecuária";0.0410731267371606;0.020708350354398785;0.27056651279904587;0.0009960837871333123;0.0007834773651721373;0.33412755104291075;0.33412755104291075;0.02660342919989625;0.8097701370465499;0.015601516154621232;0.19022986295345012;0.02660342919989639
"4. Área não Vegetada";6.0758500855866374e-05;0.0;0.0;0.002002532708972348;0.0;0.0020632912098282143;0.0020632912098282143;0.00103226848298378;0.9705526294269802;0.05424974969333829;0.029447370573019827;0.00103226848298378
"5. Corpo D'água";4.872409858583298e-05;5.1915567170748674e-05;0.0;0.0;0.00896553055192143;0.009066170217678011;0.009066170217678011;0.0024124207836056;0.9888994290488451;0.06731750499651107;0.011100570951154909;0.0024124207836056007
"total";0.5865483702661066;0.038146498796987886;0.36073098024280714;0.0030955596928119943;0.011478591001283612;1.0;1.0;0;0.8128062132420399;0.012304924372400503;0.18719378675796006;0.03829564680614214
"adj population";0.586548370266109;0.03814649879698791;0.36073098024280764;0.003095559692811994;0.011478591001283607;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.676611380301769e-17;1.4981883535134016e-16;6.867588735709927e-17;5.348392234584904e-16;3.210749275967352e-16;1.1411749875666827e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8979100872879794;0.12069099348644859;0.7500506682761996;0.6469048920692126;0.7810654243991135;0.8128062132420397;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010782799550040523;0.00837305145560624;0.014214147215284212;0.03759144344672705;0.04931745182532078;0.012453980774402495;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9892172004499595;0.9916269485443938;0.9857858527847158;0.962408556553273;0.9506825481746792;0.18719378675796028;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.11976134384368997;0.050590063238986904;0.12712207648772977;0.00012151700171173299;0.0002012793315131628;0.14889813995181578;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5249789334178095;0.01318290285942582;0.08250151249840486;0.0;0.0014768248283892295;0.6221401736040294;0.6221401736040294;-0.03905821655625633;0.8438274133249279;0.00971352109204827;0.15617258667507206;0.03905821655625641
"2. Formação Natural não Florestal";0.019523283136715502;0.005056027501735604;0.006159536133760767;9.7071374809804e-05;0.00013244880979521148;0.030968366956816887;0.030968366956816887;0.007196967368822697;0.1632642595841705;0.01097584394797888;0.8367357404158295;0.007196967368822693
"3. Agropecuária";0.03847011313612918;0.01992640396447816;0.27600481273562405;0.0010265935285687642;0.0004853802275369241;0.33591330359233706;0.33591330359233706;0.02875255777545245;0.8216549025714757;0.015710337517624583;0.17834509742852434;0.028752557775452603
"4. Área não Vegetada";6.083883562585517e-05;0.0;0.0;0.00211014418751961;0.0;0.002170983023145465;0.002170983023145465;0.001062826067752713;0.9719763650948741;0.05409519665047332;0.028023634905125938;0.0010628260677527134
"5. Corpo D'água";4.878852149287755e-05;0.0;0.0;0.0;0.008758384302175438;0.008807172823668316;0.008807172823668316;0.0020458653442284877;0.9944603651512587;0.06794772240199885;0.005539634848741315;0.002045865344228487
"total";0.583081957047773;0.03816533432563958;0.36466586136778967;0.0032338090908981786;0.010853038167896803;1.0;1.0;0;0.8169083021448648;0.012376254125381925;0.18309169785513524;0.03905821655625645
"adj population";0.5830819570477747;0.03816533432563959;0.3646658613677908;0.0032338090908981777;0.010853038167896801;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.684800668142612e-17;1.496190522346123e-16;6.869376609174966e-17;5.280966350271143e-16;3.267844597391338e-16;1.1400419197740362e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9003518751906726;0.1324769608618088;0.7568704449064271;0.6525259000164186;0.8069983876111911;0.8169083021448648;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010866116801280834;0.008718702000447887;0.014205945152013828;0.03855481458961067;0.05157415664813419;0.012533427252632996;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9891338831987192;0.9912812979995521;0.9857940548479862;0.9614451854103894;0.9484258433518659;0.18309169785513524;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.11620604725992689;0.05182467891016257;0.11981698171342603;0.00012167767125171019;9.757704298575531e-05;0.14403348129887647;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.5220582811505621;0.012439258110737691;0.08026378609716193;0.0;0.0015950252721451323;0.6163563506306068;0.6163563506306068;-0.035165452781592756;0.8470072233642657;0.009833478119496067;0.1529927766357343;0.035165452781592776
"2. Formação Natural não Florestal";0.01875240356848664;0.004785689600495938;0.005164556625757385;9.706760356197969e-05;0.0;0.028799717398301942;0.028799717398301942;0.00949874107190686;0.16617140836173974;0.011590722786375752;0.8338285916382603;0.009498741071906867
"3. Agropecuária";0.04027059003189746;0.021024753215971123;0.28017936449892006;0.0008710657782408932;0.0003926756692828821;0.3427384491943124;0.3427384491943124;0.023049338248228787;0.8174728139126146;0.015450755583695255;0.18252718608738538;0.023049338248228912
"4. Área não Vegetada";6.0836472021477086e-05;0.0;0.0;0.0022655500747821807;0.0;0.0023263865468036576;0.0023263865468036576;0.0009072969097813958;0.9738493707741461;0.052627978240434595;0.026150629225853872;0.0009072969097813962
"5. Corpo D'água";4.878662604629618e-05;4.875754300405512e-05;0.00018008022070194036;0.0;0.009501471840220788;0.00977909622997308;0.00977909622997308;0.0017100765516757227;0.9716104246012662;0.06127660997393859;0.02838957539873377;0.001710076551675722
"total";0.581190897849014;0.03829845847020881;0.3657877874425413;0.003233683456585054;0.011489172781648802;1.0;1.0;0;0.8187903571649812;0.012411967122209969;0.18120964283501884;0.03516545278159284
"adj population";0.5811908978490145;0.038298458470208824;0.36578778744254287;0.003233683456585054;0.011489172781648797;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.682128348438777e-17;1.4949531805256873e-16;6.864902088260916e-17;5.282056928916566e-16;3.184072006289035e-16;1.1315785159401258e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8982561204635144;0.12495776048580587;0.7659615058715747;0.7006097242352614;0.8269935547837796;0.8187903571649814;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010882563510265116;0.008526996225186335;0.014261580745238879;0.04081492989632079;0.04980458800242869;0.012572325814936055;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9891174364897349;0.9914730037748136;0.9857384192547611;0.9591850701036793;0.9501954119975713;0.18120964283501861;NaN;NaN;NaN;NaN;NaN;NaN
