"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"5. Corpo D'água";0.00011565168816240108;9.521398817381899e-05;0.00019105922504753685;0.0;0.015422272315131623;0.01582419721651538;0.01582419721651538;0.00032436408236732536;0.9746006134855122;0.05777200837578913;0.02539938651448781;0.00032436408236732536
"total";0.29233614410265424;0.012063434086995317;0.6611684650742078;0.018283395437269135;0.016148561298882706;1.0;1.0;0;0.8962567376270787;0.011714907977914323;0.10374326237292131;0.022314954376315525
"adj population";0.2923361441026553;0.012063434086995317;0.6611684650741976;0.018283395437269125;0.016148561298882695;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.132311888251661e-17;2.1256896045367545e-16;5.871388584134404e-17;2.1203556786720851e-16;2.335817459402346e-16;7.782232789849792e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.899377476510711;0.221157422971573;0.9103998809229541;0.7284375548998653;0.9550245393190951;0.8962567376270785;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.015598271377939128;0.01848343010033335;0.008001961214357594;0.036829638001931654;0.056487263230871165;0.011659115431981268;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9844017286220609;0.9815165698996666;0.9919980387856424;0.9631703619980684;0.9435127367691288;0.10374326237292153;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05883120105347517;0.018791032184256002;0.08357428025191149;0.0008562527008185682;0.0008038498027675145;0.08142830799661437;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1993 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.26180498595902696;0.0019905356730830384;0.041112616350857153;0.00026307579148986446;0.00013239026197129071;0.30530360403642837;0.30530360403642837;-0.015757227369312333;0.8575234045641629;0.014705211160375656;0.14247659543583713;0.0157572273693124
"2. Formação Natural não Florestal";6.470296696288988e-05;0.002563498813886025;0.016600972770630593;0.00011012906163391926;0.0;0.019339303613113427;0.019339303613113427;-0.007016030598464097;0.1325538326079016;0.010745131147416346;0.8674461673920983;0.0070160305984640955
"3. Agropecuária";0.027561234991625275;0.007594807136138015;0.604997320883852;0.004464341235721446;0.0006104626815697164;0.6452281669289065;0.6452281669289065;0.017987334980634706;0.9376486518923348;0.008303848750280196;0.06235134810766518;0.01798733498063465
"4. Área não Vegetada";0.0;7.938118604784792e-05;0.00031386133035736334;0.013932303653504638;0.0;0.014325546169909848;0.014325546169909848;0.00444430357244002;0.9725495620382558;0.051685607732820424;0.02745043796174418;0.004444303572440019
"5. Corpo D'água";0.00011545274950087452;9.505020549440573e-05;0.00019073057384402063;0.0;0.01540214572281162;0.01580337925165092;0.01580337925165092;0.0003416194147017061;0.9746109029942197;0.0579443979934049;0.025389097005780292;0.00034161941470170487
"total";0.28954637666711597;0.012323273014649331;0.6632155019095411;0.018769849742349867;0.016144998666352627;1.0;1.0;0;0.8987002550330808;0.011711376283494933;0.10129974496691918;0.022773257967776434
"adj population";0.2895463766671172;0.012323273014649335;0.663215501909531;0.018769849742349853;0.016144998666352616;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.124473197546508e-17;2.0956515158638985e-16;5.855422099330209e-17;2.080313541572855e-16;2.3258851850767994e-16;7.699839772201225e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.904190164534566;0.20802093817435158;0.9122183048223885;0.7422703881357974;0.9539886649176895;0.8987002550330804;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.015722492788179318;0.017428107486608717;0.007957885698706226;0.036743752571691025;0.05655003441846621;0.01164763024849358;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9842775072118207;0.9825718925133913;0.9920421143012937;0.963256247428309;0.9434499655815338;0.10129974496691962;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05548278141617802;0.01951954840152661;0.0804616920901089;0.000786485032810421;0.0008024670576786026;0.07852648699915128;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1994 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.26002334343288286;0.002082411098640922;0.041886551592227005;0.00023734222524009402;0.00013247671410069223;0.30436212506309157;0.30436212506309157;-0.016593015433555243;0.8543222760682937;0.014685015165986954;0.1456777239317063;0.01659301543355518
"2. Formação Natural não Florestal";6.474521862996303e-05;0.002602911233635511;0.016064822804827378;0.0;0.0;0.01873247925709285;0.01873247925709285;-0.006567136321243318;0.13895177450416474;0.011341984457974597;0.8610482254958353;0.0065671363212433005
"3. Agropecuária";0.027476121144461952;0.007363573362402508;0.6059100048965422;0.005105287719105784;0.0006467537086074594;0.6465017408311199;0.6465017408311199;0.01787955810267941;0.9372132612011298;0.00829417203952914;0.0627867387988702;0.017879558102679383
"4. Área não Vegetada";0.0;7.943302273482224e-05;0.0002523762589278288;0.014058811665807986;0.0;0.014390620947470636;0.014390620947470636;0.005010820662683228;0.976942671002604;0.051833676939992294;0.023057328997395987;0.005010820662683227
"5. Corpo D'água";0.0002048998335616009;3.701421843578626e-05;0.0002675433812748558;0.0;0.01550357646796123;0.016013033901233473;0.016013033901233473;0.0002697729894359087;0.9681848276588613;0.05775850922080565;0.03181517234113873;0.00026977298943590966
"total";0.2877691096295364;0.01216534293584955;0.6643812989337993;0.019401441610153863;0.016282806890669382;1.0;1.0;0;0.8980986476968291;0.01171503033679973;0.10190135230317088;0.0231601517547985
"adj population";0.28776910962953817;0.01216534293584955;0.664381298933789;0.01940144161015385;0.016282806890669372;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.131573000580869e-17;2.1190688192678083e-16;5.858521033189986e-17;2.0478101979069845e-16;2.315581889923859e-16;7.681470310475738e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9035832364621336;0.21396118854694168;0.9119913607877089;0.7246271668003381;0.9521439744424731;0.8980986476968289;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.015762842843899845;0.017970242175743004;0.007950581543003024;0.035689882068198765;0.05661615729122827;0.011651196221031258;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9842371571561002;0.9820297578242569;0.992049418456997;0.9643101179318012;0.9433838427087717;0.1019013523031711;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.055491532393307064;0.019124863404428077;0.08118347186915531;0.0006636185633253008;0.0010189148665444847;0.07874120054838013;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1995 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.26078818955189326;0.0022371616873908375;0.04213385846867931;0.0003334553029572644;0.00020351288595816722;0.3056961778968788;0.3056961778968788;-0.01833534014210819;0.8530960097246152;0.014641181727286522;0.1469039902753848;0.01833534014210808
"2. Formação Natural não Florestal";6.469170215315208e-05;0.0027108696325596838;0.016002927249137447;0.0;0.0;0.018778488583850284;0.018778488583850284;-0.006497751636526883;0.1443603738636911;0.011513099939782877;0.8556396261363088;0.006497751636526872
"3. Agropecuária";0.026392523851588474;0.00721635463803699;0.6057651888004859;0.004785997802448426;0.000637018312447023;0.6447970834050067;0.6447970834050067;0.019804246438011625;0.9394663908862549;0.008343386106902084;0.06053360911374506;0.019804246438011597
"4. Área não Vegetada";0.0;7.936736575490675e-05;0.0004320330868621633;0.014525557001137;0.0;0.01503695745375407;0.01503695745375407;0.004608052652788621;0.9659904302988237;0.05062148025039209;0.0340095697011763;0.00460805265278862
"5. Corpo D'água";0.00011543264913580811;3.698362358099219e-05;0.000267322237853567;0.0;0.015271554149948323;0.01569129266051869;0.01569129266051869;0.000420792687834823;0.973250227393535;0.05863976730555139;0.02674977260646505;0.0004207926878348235
"total";0.2873608377547707;0.012280736947323411;0.6646013298430183;0.01964501010654269;0.016112085348353514;0.9999999999999999;0.9999999999999999;0;0.8990613591360237;0.011753069732268692;0.1009386408639763;0.02483309177863499
"adj population";0.28736083775477234;0.012280736947323411;0.664601329843008;0.019645010106542668;0.016112085348353504;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.126524410120752e-17;2.1103654096788998e-16;5.851179266263141e-17;2.034981547552191e-16;2.3119025331523733e-16;7.655019858021853e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9075286374771987;0.22074160892685823;0.911471526762622;0.7394018594217633;0.947832252608376;0.8990613591360233;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.015835879047937464;0.018110135956549915;0.007959965004656946;0.03614971457647269;0.056885371897221905;0.011689924088444388;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9841641209520625;0.9818898640434501;0.9920400349953431;0.9638502854235274;0.9431146281027781;0.10093864086397675;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05314529640575494;0.019139734629527456;0.07806378920904167;0.0010228009052341384;0.0008394770211407367;0.07610554908534946;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1996 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.26409975475680897;0.002265311365681986;0.03823914111180491;0.0004860005881425684;0.0002846736139695332;0.305374881436408;0.305374881436408;-0.01599541713864668;0.8648378462385283;0.014869378274929053;0.13516215376147167;0.015995417138646606
"2. Formação Natural não Florestal";0.0003300129973440699;0.0027740323961488772;0.01608778161650097;0.0;0.0;0.019191827009993917;0.019191827009993917;-0.0070217235351609526;0.14454238227055352;0.011608865627897919;0.8554576177294465;0.007021723535160942
"3. Agropecuária";0.02483353882478255;0.006891157229740315;0.6070126481666316;0.004819463563942452;0.0007369872681351009;0.644293795053232;0.644293795053232;0.01778794631288194;0.9421364179310143;0.008385747564912064;0.057863582068985675;0.01778794631288183
"4. Área não Vegetada";0.0;7.986589777087775e-05;0.0004347468259879482;0.014874051114102666;0.0;0.015388663837861492;0.015388663837861492;0.004790851428326196;0.9665589729439215;0.05083372154268346;0.03344102705607854;0.004790851428326193
"5. Corpo D'água";0.00011615771882578948;0.00015973658549091842;0.0003074236451884372;0.0;0.01516751471300922;0.015750832662514366;0.015750832662514366;0.00043834293259948894;0.9629658976129308;0.058251419598415545;0.03703410238706917;0.0004383429325994885
"total";0.2893794642977614;0.012170103474832975;0.6620817413661139;0.020179515266187685;0.016189175595113854;1.0;1.0;0;0.9039280011467009;0.011866186506504402;0.09607199885329909;0.02301714067380753
"adj population";0.2893794642977622;0.012170103474832975;0.6620817413661034;0.020179515266187664;0.01618917559511384;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.150499373062601e-17;2.1249978312031223e-16;5.876316875684975e-17;2.0153742839575455e-16;2.316136959878063e-16;7.659190699913488e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9126416603116646;0.22793827528955732;0.9168243288421521;0.7370866404816605;0.9368923466113376;0.9039280011467005;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01594229323326991;0.018876911827690197;0.008052498542322458;0.036129061841590406;0.056303708604926075;0.011815096083245392;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9840577067667301;0.9811230881723098;0.9919475014576775;0.9638709381584096;0.9436962913950739;0.09607199885329953;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.050559419081904866;0.018792142157368196;0.0745622937732009;0.001029225447517653;0.0011666358990102925;0.07305485817950094;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1997 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.2634212173977687;0.001605448343704735;0.036252156708118766;0.00047094611651034735;0.0002847323413748901;0.3020345009074774;0.3020345009074774;-0.013931133558938037;0.8721560504058535;0.015079687623029367;0.12784394959414647;0.013931133558937936
"2. Formação Natural não Florestal";0.00014878791514248834;0.002800092048748151;0.015819538846259758;5.220049379308598e-05;6.568492179042099e-05;0.018886304225733903;0.018886304225733903;-0.007029222275696068;0.1482604545220038;0.012082035891393929;0.8517395454779962;0.00702922227569606
"3. Agropecuária";0.02441718035377572;0.007211889644971551;0.609624954004775;0.004540263948383551;0.0006714543848474238;0.6464657423367532;0.6464657423367532;0.016313710743815893;0.9430120021537229;0.008358592037295949;0.05698799784627706;0.016313710743815824
"4. Área não Vegetada";0.0;7.98823738920299e-05;0.0007753164555511253;0.01573834949572064;0.0;0.016593548325163795;0.016593548325163795;0.00420821172924383;0.9484619677066741;0.04837601108001596;0.051538032293325875;0.004208211729243828
"5. Corpo D'água";0.0001161816818525825;0.00015976953872137644;0.00030748706586440194;0.0;0.015436465918443096;0.016019904204881457;0.016019904204881457;0.0004384333615743741;0.9635804135295277;0.057765613834119496;0.036419586470472276;0.0004384333615743731
"total";0.2881033673485395;0.011857081950037844;0.6627794530805691;0.020801760054407623;0.01645833756645583;1.0;1.0;0;0.907021078865455;0.011914443614447713;0.09297892113454498;0.020960355834634008
"adj population";0.28810336734854036;0.011857081950037842;0.6627794530805584;0.020801760054407606;0.016458337566455823;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.151868067761731e-17;2.1494834197986508e-16;5.873823116934142e-17;1.976780276275231e-16;2.298867269256275e-16;7.627700083799744e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9143288390624364;0.2361535545209936;0.919800623225818;0.7565873971508428;0.9379116120393932;0.9070210788654548;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016040295656496062;0.019847636280871456;0.008057537985246051;0.03644434782259209;0.05586202507181706;0.011874471505359509;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.983959704343504;0.9801523637191285;0.991942462014754;0.9635556521774079;0.944137974928183;0.0929789211345452;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.049364299901541564;0.018113979802579387;0.07368157666395647;0.001710397658886309;0.0011668765728767225;0.07201856529992023;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.2634282211881155;0.001676937229939104;0.03738946994307153;0.0003206050181680134;0.0002848573391460686;0.3031000907184402;0.3031000907184402;-0.01475106363506195;0.869112973749727;0.01505939756967489;0.13088702625027304;0.014751063635061845
"2. Formação Natural não Florestal";0.00025151577402975935;0.0028013212918453637;0.015347153834944791;5.222340985996847e-05;0.0;0.018452214310679883;0.018452214310679883;-0.0064439343442147905;0.15181491200348765;0.012415444334886696;0.8481850879965124;0.006443934344214785
"3. Agropecuária";0.024553057435510662;0.007290264324647544;0.60815194987717;0.004560817060835122;0.0007396351653191259;0.6452957238634826;0.6452957238634826;0.016793996223157755;0.9424391443911516;0.00839539539353499;0.05756085560884838;0.01679399622315758
"4. Área não Vegetada";0.0;7.99174423308477e-05;0.0008111475143776423;0.016046324178359845;0.0;0.016937389135068336;0.016937389135068336;0.004042580532154614;0.9473906545098167;0.04802230401808189;0.05260934549018326;0.0040425805321546125
"5. Corpo D'água";0.00011623268572243873;0.0001598396777022381;0.00038999891707614415;0.0;0.0155485106918377;0.01621458197233852;0.01621458197233852;0.00035842122396437357;0.9589214645411696;0.056823175781159155;0.041078535458830445;0.0003584212239643725
"total";0.28834902708337834;0.012008279966465097;0.6620897200866401;0.020979969667222948;0.016573003196302893;1.0;1.0;0;0.9059763272273278;0.011945846448703484;0.0940236727726722;0.021194997979276597
"adj population";0.2883490270833794;0.012008279966465099;0.6620897200866297;0.020979969667222934;0.01657300319630288;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.158325014710692e-17;2.1460278392063068e-16;5.878517057951226e-17;1.9744234814045764e-16;2.287466283239815e-16;7.61160181111689e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9135741634111472;0.23328247673009522;0.9185340467113536;0.764840199146191;0.9381830503300852;0.9059763272273273;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016059340997220527;0.019683787622464873;0.008077915189022785;0.03663496701555954;0.055196205830203564;0.011898735783497373;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9839406590027795;0.9803162123775351;0.9919220848109772;0.9633650329844404;0.9448037941697964;0.09402367277267265;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04984161179052571;0.018413917349239466;0.07428754797262505;0.0017821299134169813;0.0013321425610016424;0.07282867479340442;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.26197092737445676;0.0016707489308059984;0.04013379477974519;0.000317207524063669;0.0002818386679603892;0.304374517277032;0.304374517277032;-0.019766717395913912;0.8606861366650456;0.014831494204689842;0.13931386333495444;0.019766717395913846
"2. Formação Natural não Florestal";0.00043728960047382414;0.0026099399473511363;0.014982215336039446;0.0;0.0;0.018029444883864407;0.018029444883864407;-0.006563752524892453;0.14475986166867072;0.01176948795668507;0.8552401383313293;0.006563752524892448
"3. Agropecuária";0.022084581953725996;0.006917476391818982;0.6092532977846341;0.00449879632947481;0.0008430241503190425;0.643597176609973;0.643597176609973;0.022034088479284147;0.9466376173272866;0.008410488578348621;0.053362382672713427;0.02203408847928401
"4. Área não Vegetada";0.0;0.00011504487409119339;0.0008025516760666915;0.01612066009889;0.0;0.017038256649047883;0.017038256649047883;0.0038984073033805937;0.9461449273210026;0.047267843429038274;0.05385507267899736;0.0038984073033805945
"5. Corpo D'água";0.00011500095246158516;0.00015248221490464815;0.0004594055127715666;0.0;0.016233715899953653;0.01696060458009145;0.01696060458009145;0.0003979741381416321;0.9571425253913984;0.055687095790949805;0.042857474608601565;0.0003979741381416324
"total";0.2846077998811182;0.01146569235897196;0.665631265089257;0.020936663952428478;0.017358578718233084;0.9999999999999998;0.9999999999999998;0;0.9061885411052852;0.011889341385926467;0.09381145889471476;0.026330469920806267
"adj population";0.28460779988111884;0.011465692358971961;0.6656312650892475;0.020936663952428464;0.01735857871823308;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.091471469626681e-17;2.1540109735283377e-16;5.807635097828977e-17;1.9515215570238563e-16;2.2078058541616611e-16;7.503249041459421e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9204629229553203;0.227630383376617;0.9153015036079116;0.769972720368382;0.9351984493351463;0.9061885411052851;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016129792139279543;0.019161872099578415;0.007969125955946356;0.03648504137153352;0.05371712270420462;0.011811196128992216;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9838702078607204;0.9808381279004216;0.9920308740440537;0.9635149586284665;0.9462828772957954;0.09381145889471487;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04527374501332282;0.017711504823241644;0.0686877576506777;0.0018351931003157684;0.0014537773602755974;0.06748098897391676;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.2615392231182995;0.0014770887133012552;0.03798459532407278;0.0003178100946361007;0.00028237405150145615;0.3016010913018111;0.3016010913018111;-0.016166695463257736;0.8671693527016394;0.015009719912369678;0.13283064729836058;0.016166695463257663
"2. Formação Natural não Florestal";0.00032429230533444057;0.0025718499392640504;0.01522012883789579;5.176814425630328e-05;0.0;0.018168039226750584;0.018168039226750584;-0.006619426626380679;0.1415590261098326;0.011797416640932324;0.8584409738901674;0.006619426626380674
"3. Agropecuária";0.023375814723139425;0.007158367674227434;0.6097884113071758;0.004355670098059811;0.0008088290955219152;0.6454870928981243;0.6454870928981243;0.018730786611433792;0.9446949722407798;0.008380902236491601;0.05530502775922019;0.01873078661143368
"4. Área não Vegetada";0.0;0.00018853440193820708;0.0007644658363539244;0.016601247645903386;0.0;0.017554247884195517;0.017554247884195517;0.003772248098660084;0.94571113245187;0.046924538819912036;0.054288867548130004;0.0037722480986600825
"5. Corpo D'água";0.00019506569178007654;0.00015277187163896416;0.0004602782040597893;0.0;0.016381412921648495;0.017189528689127324;0.017189528689127324;0.00028308737954454164;0.9529879043170056;0.05514861463715404;0.04701209568299436;0.00028308737954454294
"total";0.28543439583855346;0.01154861260036991;0.664217879509558;0.0213264959828556;0.017472616068671867;1.0;1.0;0;0.9068821449322908;0.011922751734275627;0.0931178550677092;0.02278612208963832
"adj population";0.28543439583855457;0.011548612600369912;0.664217879509548;0.02132649598285559;0.01747261606867186;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.107786325980011e-17;2.1667576741001737e-16;5.822675103733029e-17;1.936862601946471e-16;2.2087260417204007e-16;7.505392460738349e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9162848869350371;0.22269774112794047;0.9180547981596453;0.778432971794764;0.9375478095132027;0.9068821449322905;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01607916882078394;0.019148646690499312;0.008010351647492921;0.03682496136711055;0.05357892064436282;0.011852818226277428;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.983920831179216;0.9808513533095007;0.991989648352507;0.9631750386328894;0.9464210793556371;0.09311785506770953;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.047790345440507864;0.01795352532221172;0.07139736318189716;0.001906000476584263;0.0016162315349576573;0.07033173297807933;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.26182891876770287;0.0016548478926841847;0.03784367249395937;0.0001293854166291165;0.00028215278177476594;0.3017389773527503;0.3017389773527503;-0.015713176368983662;0.8677331681336276;0.01501911147638521;0.13226683186637245;0.01571317636898356
"2. Formação Natural não Florestal";0.0002305353978522707;0.002604543025656768;0.015350438270102929;0.0;0.00010970219740918911;0.018295218891021158;0.018295218891021158;-0.0068978315016875145;0.14236194937984653;0.011571517153356194;0.8576380506201535;0.006897831501687504
"3. Agropecuária";0.023772042669269796;0.006796957646727783;0.6093634389641134;0.0043044606070397114;0.000808195292975422;0.6450450951801261;0.6450450951801261;0.018561392497723928;0.94468347022149;0.008391577808937125;0.05531652977850998;0.018561392497723928
"4. Área não Vegetada";7.917502603397862e-05;0.00018838666543279255;0.0006706151648556588;0.017023169126869242;0.0;0.01796134598319167;0.01796134598319167;0.003495669167346399;0.9477668957994362;0.04682405141175891;0.05223310420056382;0.0034956691673464005
"5. Corpo D'água";0.00011512912290780564;0.000152652158832126;0.00037832278481860523;0.0;0.01631325852636164;0.016959362592920177;0.016959362592920177;0.0005539462056008402;0.9619028095532164;0.05569766255958999;0.03809719044678361;0.000553946205600838
"total";0.28602580098376673;0.011397387389333654;0.66360648767785;0.02145701515053807;0.017513308798521015;1.0000000000000002;1.0000000000000002;0;0.9071333284107035;0.011942120725998125;0.09286667158929651;0.022611007870671114
"adj population";0.2860258009837677;0.011397387389333652;0.6636064876778397;0.021457015150538064;0.017513308798521008;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.095921950902068e-17;2.1820293923140356e-16;5.813024955419981e-17;1.9306170015451844e-16;2.200144610672711e-16;7.503685695164136e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9154031484822692;0.22852105808865045;0.9182602193906368;0.7933614721077529;0.9314778100491942;0.907133328410703;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016068180756637955;0.019275758179128757;0.008024136719709673;0.037317873780324466;0.05314744436340443;0.011871994527752172;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.983931819243362;0.9807242418208713;0.9919758632802903;0.9626821262196755;0.9468525556365955;0.09286667158929696;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04839376443212773;0.017585688727353773;0.07136331243202543;0.001876353712644857;0.001292208133117076;0.07025566371863443;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.2639611126444381;0.0013259341926041036;0.03621445706689897;7.762495757172641e-05;0.00035973457414372633;0.3019388634356567;0.3019388634356567;-0.014456052844854041;0.8742203956155795;0.015113067314619569;0.12577960438442048;0.014456052844853962
"2. Formação Natural não Florestal";0.0001537407411637859;0.002773162398760098;0.014457125797790031;0.0;0.0;0.017384028937713916;0.017384028937713916;-0.006068381491414849;0.15952357239488005;0.01229861951687259;0.84047642760512;0.006068381491414839
"3. Agropecuária";0.023044297223675885;0.006913722338122092;0.609384317128238;0.00447690843371999;0.0006510266877867032;0.6444702718115427;0.6444702718115427;0.0165757748604375;0.9455584590664173;0.008407940517327604;0.054441540933582666;0.016575774860437376
