"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"4. Área não Vegetada";1.0316983278645516e-05;0.0;3.014669320727172e-05;0.0004460158725700471;0.0;0.0004864795490559643;0.0004864795490559643;4.789683203177189e-05;0.9168234788812009;0.08912481376093329;0.08317652111879914;4.789683203177195e-05
"5. Corpo D'água";0.0003735549186615333;0.0;5.200070468095547e-05;0.0;0.014480984532656558;0.014906540155999046;0.014906540155999046;0.001207320451917666;0.9714517507826101;0.035944186463384487;0.028548249217389854;0.0012073204519176678
"total";0.8955782682269546;0.03541368410033389;0.05235981068373532;0.0005343763810877363;0.016113860607916714;1.0000000000000002;1.0000000000000002;0;0.9803392680598111;0.0042813350993326695;0.019660731940188914;0.0074483882582498575
"adj population";0.8955782682269262;0.035413684100334034;0.052359810683735394;0.0005343763810877363;0.01611386060791669;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.944846190632262e-18;9.87973036890553e-18;7.804259681653273e-18;8.178055303305378e-17;1.5939988926507115e-17;1.2134937820075195e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9925039760369492;0.9980063113464479;0.7869431689844429;0.8346474289566669;0.898666364629099;0.9803392680598111;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0020211453183497977;0.027983724720807616;0.0181154214413471;0.07528269808165038;0.032837582905150174;0.0043189901777750195;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9979788546816502;0.9720162752791924;0.9818845785586529;0.9247173019183497;0.9671624170948498;0.019660731940188914;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013426552318833052;0.0001412077203426232;0.009924888725101458;8.092735297183444e-05;0.0008511112466849761;0.012212343681966971;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1989 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.8848652133437465;0.0005767407888090764;0.009818890087962362;2.268035272653768e-05;0.000909165834480935;0.8961926904077254;0.8961926904077254;0.0032379164608314966;0.9873604447065668;0.0020236260230010674;0.012639555293433191;0.0032379164608313804
"2. Formação Natural não Florestal";0.008285904890086584;0.027198382650198076;0.001674860941632367;0.0;0.0005752589054386998;0.03773440738735573;0.03773440738735573;-0.0096577112073259;0.7207846772574963;0.021690855570712927;0.2792153227425037;0.009657711207325906
"3. Agropecuária";0.006079863655969719;0.00027309997540616513;0.04401749632780935;0.00010758686121965068;3.285758521372903e-05;0.05051090440561862;0.05051090440561862;0.005077485869231958;0.8714454204647549;0.019583945855196735;0.12855457953524507;0.00507748586923195
"4. Área não Vegetada";1.0290102372674316e-05;0.0;4.5188381131499965e-05;0.0004448537779530059;0.0;0.0005003322614571802;0.0005003322614571802;7.478873044201409e-05;0.8891167174737095;0.08467400054328504;0.11088328252629054;7.478873044201406e-05
"5. Corpo D'água";0.00018933487638143524;2.8472765616507127e-05;3.19545363149845e-05;0.0;0.014811903359557572;0.0150616655378705;0.0150616655378705;0.001267520146820437;0.9834173599403774;0.03624088969290261;0.016582640059622622;0.0012675201468204354
"total";0.8994306068685568;0.028076696180029823;0.05558839027485057;0.0005751209918991942;0.016329185684690935;0.9999999999999999;0.9999999999999999;0;0.9713378494592645;0.0042094665411224474;0.02866215054073551;0.009657711207325843
"adj population";0.8994306068685294;0.028076696180029857;0.05558839027485062;0.0005751209918991943;0.016329185684690915;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.971045885004239e-18;1.0634259582296821e-17;7.590291388064396e-18;7.918154615778046e-17;1.5822524029183657e-17;1.1919966704232958e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9838059841264225;0.9687173475041386;0.7918469326089455;0.7734959847039955;0.9070815682771088;0.9713378494592639;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0020036426427236242;0.03178536246379071;0.017566674964624655;0.06920563078754012;0.0328358446829855;0.0042470528826912875;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9979963573572763;0.9682146375362093;0.9824333250353754;0.9307943692124598;0.9671641553170145;0.028662150540736064;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.022654954127957927;0.001756627059663493;0.01298681615561853;0.00011095696700834856;0.000499524356625855;0.019004439333437078;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1990 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.8833966549089151;1.0130836315816597e-05;0.011463001276353193;0.0;0.0007616239369526343;0.8956314109585368;0.8956314109585368;-0.005485421427475805;0.9863395188021284;0.002033213646788703;0.013660481197871555;0.005485421427475878
"2. Formação Natural não Florestal";0.0015564234132275161;0.035089747834804695;0.0016946002900662803;0.0;0.0005931155178431444;0.038933887055941634;0.038933887055941634;-0.003790030082153823;0.9012649516444754;0.024563521509051688;0.0987350483555246;0.0037900300821538183
"3. Agropecuária";0.0048230006095869565;4.397830266730136e-05;0.044635068165449536;0.00013085300730771395;0.0;0.04963290008501151;0.04963290008501151;0.008205161233791012;0.8993040521307105;0.020184533327248542;0.10069594786928948;0.008205161233791003
"4. Área não Vegetada";1.9649575164500504e-05;0.0;4.539158693350519e-05;0.00046885146415369687;0.0;0.0005338926262517025;0.0005338926262517025;6.581184520970825e-05;0.8781755752001299;0.0803363210938771;0.1218244247998701;6.581184520970836e-05
"5. Corpo D'água";0.000350261024166868;0.0;0.0;0.0;0.01491764825011938;0.015267909274286248;0.015267909274286248;0.0010044784306289106;0.9770590054031321;0.036206439527585385;0.022940994596867936;0.0010044784306289124
"total";0.8901459895310609;0.035143856973787815;0.057838061318802515;0.0005997044714614109;0.01627238770491516;1.0;1.0;0;0.978507970623442;0.004374867908581357;0.02149202937655803;0.009275451509629658
"adj population";0.8901459895310329;0.03514385697378795;0.05783806131880263;0.0005997044714614109;0.01627238770491514;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.835279517835666e-18;9.93843873635471e-18;7.501503294771294e-18;7.700112245245005e-17;1.5918737530331687e-17;1.1619508153174342e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9924177216978737;0.9984603528570162;0.7717248321900303;0.781804182668773;0.9167461174498333;0.9785079706234421;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0020860783182508873;0.028231711458784593;0.016988687918040365;0.06749331680624386;0.03345205948734131;0.004416499177389487;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9979139216817491;0.9717682885412154;0.9830113120819597;0.9325066831937562;0.9665479405126587;0.02149202937655792;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013498669244291772;0.0001082182779662405;0.009995663839123953;0.0001300823241960113;0.0007005220483337349;0.012216577866955855;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1991 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
